Date,Open,High,Low,Close,Adj Close,Volume
2021-10-04,453.200012,464.200012,452.399994,463.049988,454.224030,1260459
2021-10-05,462.000000,469.000000,458.600006,464.649994,455.793549,575441
2021-10-06,465.600006,471.000000,453.799988,457.149994,448.436493,1550391
2021-10-07,463.000000,463.799988,457.149994,457.750000,449.025055,361785
2021-10-08,462.799988,464.000000,454.299988,457.700012,448.976013,621573
2021-10-11,461.899994,475.000000,458.750000,469.200012,460.256836,2624845
2021-10-12,469.899994,484.450012,468.149994,483.100006,473.891876,1384526
2021-10-13,486.899994,486.899994,478.000000,481.600006,472.420471,1086483
2021-10-14,482.399994,493.950012,482.000000,490.500000,481.150818,891894
2021-10-18,494.399994,500.850006,491.700012,497.850006,488.360748,758057
2021-10-19,500.000000,504.100006,483.299988,488.450012,479.139923,770638
2021-10-20,488.450012,507.350006,483.049988,499.950012,490.420715,3688585
2021-10-21,503.500000,506.799988,492.000000,503.049988,493.461609,1267598
2021-10-22,504.000000,508.700012,500.049988,502.950012,493.363525,1187527
2021-10-25,506.899994,515.549988,498.000000,506.350006,496.698730,1961517
2021-10-26,508.000000,518.250000,507.299988,512.599976,502.829559,830550
2021-10-27,513.000000,526.700012,512.150024,519.150024,509.254761,1415276
2021-10-28,520.700012,520.700012,498.000000,501.399994,491.843048,919093
2021-10-29,501.700012,512.650024,488.399994,502.399994,492.824005,1568911
2021-11-01,507.700012,516.650024,501.100006,515.549988,505.723358,1068948
2021-11-02,515.549988,524.799988,512.000000,521.700012,511.756165,1005299
2021-11-03,524.900024,542.200012,515.400024,527.650024,517.592773,3590971
2021-11-04,531.900024,536.000000,528.000000,530.450012,520.339355,425977
2021-11-08,534.950012,534.950012,516.650024,523.150024,513.178528,1315335
2021-11-09,526.000000,532.099976,522.400024,529.200012,519.113220,787051
2021-11-10,525.000000,528.349976,521.599976,524.400024,514.404724,756785
2021-11-11,523.299988,523.299988,507.149994,509.549988,499.837708,838804
2021-11-12,512.650024,513.900024,502.950012,511.250000,501.505310,799018
2021-11-15,512.900024,515.900024,505.600006,506.700012,497.042053,619564
2021-11-16,506.750000,507.000000,493.450012,495.000000,485.565063,1132667
2021-11-17,494.500000,505.250000,490.950012,498.149994,488.654999,802235
2021-11-18,499.399994,506.049988,492.450012,503.950012,494.344482,912338
2021-11-22,505.200012,506.049988,477.500000,486.450012,477.178040,1913745
2021-11-23,485.100006,495.299988,480.000000,493.049988,483.652222,1193622
2021-11-24,496.850006,500.000000,489.100006,493.250000,483.848419,560204
2021-11-25,488.600006,495.450012,486.500000,490.549988,481.199860,620391
2021-11-26,486.750000,487.600006,467.250000,470.500000,461.532043,1058798
2021-11-29,469.799988,477.000000,454.399994,464.649994,455.793549,1550087
2021-11-30,468.000000,477.250000,458.149994,460.600006,451.820740,1297843
2021-12-01,464.399994,477.200012,463.899994,475.299988,466.240540,1119158
2021-12-02,475.200012,477.899994,471.000000,477.049988,467.957184,620565
2021-12-03,477.299988,481.500000,470.149994,473.200012,464.180573,1115457
2021-12-06,471.000000,477.000000,463.799988,465.350006,456.480194,995692
2021-12-07,468.250000,479.649994,468.250000,476.649994,467.564819,880883
2021-12-08,481.950012,492.000000,480.450012,491.450012,482.082733,1381773
2021-12-09,492.799988,493.399994,486.100006,488.600006,479.287048,549234
2021-12-10,488.600006,496.000000,484.350006,494.700012,485.270782,516296
2021-12-13,498.200012,500.500000,486.350006,487.649994,478.355133,493489
2021-12-14,486.399994,490.250000,481.750000,488.549988,479.237976,428009
2021-12-15,490.700012,490.950012,483.950012,484.899994,475.657562,484461
2021-12-16,488.700012,490.649994,478.299988,481.200012,472.028107,551188
2021-12-17,480.500000,481.000000,466.649994,467.750000,458.834442,841124
2021-12-20,459.899994,463.950012,443.049988,449.200012,440.638031,864331
2021-12-21,454.549988,458.299988,444.649994,445.850006,437.351898,1037885
2021-12-22,451.700012,457.350006,449.299988,455.799988,447.112213,411224
2021-12-23,461.700012,465.000000,457.899994,461.950012,453.145020,566285
2021-12-24,463.450012,463.450012,452.200012,456.850006,448.142212,725349
2021-12-27,454.000000,460.500000,450.750000,458.049988,449.319336,431060
2021-12-28,460.899994,462.700012,459.200012,460.950012,452.164093,358659
2021-12-29,461.399994,462.100006,451.350006,454.250000,445.591766,341372
2021-12-30,453.299988,454.850006,448.600006,451.799988,443.188446,570476
